farm,column_name,column_type,unit,description,is_metadata,is_sensor,is_counter,is_angle,recognized_by_rai,matched_canonical,rejection_reason
Wind Farm C,sensor_92_std,mechanical,m/s^2,Nacelle vibration transverse 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_93_avg,mechanical,m/s^2,Nacelle vibration transverse 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_93_max,mechanical,m/s^2,Nacelle vibration transverse 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_93_min,mechanical,m/s^2,Nacelle vibration transverse 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_93_std,mechanical,m/s^2,Nacelle vibration transverse 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_94_avg,other_sensor,L,gearbox oil level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_94_max,other_sensor,L,gearbox oil level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_94_min,other_sensor,L,gearbox oil level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_94_std,other_sensor,L,gearbox oil level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_95_avg,other_sensor,bar,Pollution indicator filter pump 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_95_max,other_sensor,bar,Pollution indicator filter pump 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_95_min,other_sensor,bar,Pollution indicator filter pump 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_95_std,other_sensor,bar,Pollution indicator filter pump 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_96_avg,other_sensor,bar,Pollution indicator filter pump 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_96_max,other_sensor,bar,Pollution indicator filter pump 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_96_min,other_sensor,bar,Pollution indicator filter pump 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_96_std,other_sensor,bar,Pollution indicator filter pump 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_97_avg,other_sensor,bar,Pollution indicator gearbox filter A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_97_max,other_sensor,bar,Pollution indicator gearbox filter A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_97_min,other_sensor,bar,Pollution indicator gearbox filter A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_97_std,other_sensor,bar,Pollution indicator gearbox filter A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_98_avg,other_sensor,bar,Pollution indicator gearbox filter B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_98_max,other_sensor,bar,Pollution indicator gearbox filter B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_98_min,other_sensor,bar,Pollution indicator gearbox filter B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_98_std,other_sensor,bar,Pollution indicator gearbox filter B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_99_avg,other_sensor,bar,Pollution indicator gearbox filter C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_99_max,other_sensor,bar,Pollution indicator gearbox filter C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_99_min,other_sensor,bar,Pollution indicator gearbox filter C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_99_std,other_sensor,bar,Pollution indicator gearbox filter C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_100_avg,angle,deg,Position motor axis 1,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_100_max,angle,deg,Position motor axis 1,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_100_min,angle,deg,Position motor axis 1,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_100_std,angle,deg,Position motor axis 1,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_101_avg,angle,deg,Position motor axis 2,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_101_max,angle,deg,Position motor axis 2,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_101_min,angle,deg,Position motor axis 2,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_101_std,angle,deg,Position motor axis 2,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_102_avg,angle,deg,Position motor axis 3,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_102_max,angle,deg,Position motor axis 3,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_102_min,angle,deg,Position motor axis 3,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_102_std,angle,deg,Position motor axis 3,False,True,False,True,False,,no_canonical_slot
Wind Farm C,sensor_103_avg,angle,deg,Position rotor blade axis 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_103_max,angle,deg,Position rotor blade axis 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_103_min,angle,deg,Position rotor blade axis 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_103_std,angle,deg,Position rotor blade axis 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_104_avg,angle,deg,Position rotor blade axis 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_104_max,angle,deg,Position rotor blade axis 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_104_min,angle,deg,Position rotor blade axis 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_104_std,angle,deg,Position rotor blade axis 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_105_avg,angle,deg,Position rotor blade axis 3,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_105_max,angle,deg,Position rotor blade axis 3,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_105_min,angle,deg,Position rotor blade axis 3,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_105_std,angle,deg,Position rotor blade axis 3,False,True,False,True,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_106_avg,other_sensor,%,RM position bypass valve gearbox radiator,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_106_max,other_sensor,%,RM position bypass valve gearbox radiator,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_106_min,other_sensor,%,RM position bypass valve gearbox radiator,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_106_std,other_sensor,%,RM position bypass valve gearbox radiator,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_107_avg,other_sensor,kW,Internal consumption,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_108_avg,power,kW,Internal consumption power L1,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_108_max,power,kW,Internal consumption power L1,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_108_min,power,kW,Internal consumption power L1,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_108_std,power,kW,Internal consumption power L1,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_107_max,other_sensor,kW,Internal consumption,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_107_min,other_sensor,kW,Internal consumption,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_107_std,other_sensor,kW,Internal consumption,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_109_avg,pressure,Pa,Pressure difference aeration 1st filter stage 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_109_max,pressure,Pa,Pressure difference aeration 1st filter stage 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_109_min,pressure,Pa,Pressure difference aeration 1st filter stage 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_109_std,pressure,Pa,Pressure difference aeration 1st filter stage 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_110_avg,pressure,Pa,Pressure difference aeration 1st filter stage 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_110_max,pressure,Pa,Pressure difference aeration 1st filter stage 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_110_min,pressure,Pa,Pressure difference aeration 1st filter stage 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_110_std,pressure,Pa,Pressure difference aeration 1st filter stage 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_111_avg,pressure,Pa,Pressure difference aeration 2nd filter stage A 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_111_max,pressure,Pa,Pressure difference aeration 2nd filter stage A 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_111_min,pressure,Pa,Pressure difference aeration 2nd filter stage A 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_111_std,pressure,Pa,Pressure difference aeration 2nd filter stage A 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_112_avg,pressure,Pa,Pressure difference aeration 2nd filter stage A 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_112_max,pressure,Pa,Pressure difference aeration 2nd filter stage A 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_112_min,pressure,Pa,Pressure difference aeration 2nd filter stage A 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_112_std,pressure,Pa,Pressure difference aeration 2nd filter stage A 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_113_avg,pressure,Pa,Pressure difference aeration 2nd filter stage B 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_113_max,pressure,Pa,Pressure difference aeration 2nd filter stage B 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_113_min,pressure,Pa,Pressure difference aeration 2nd filter stage B 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_113_std,pressure,Pa,Pressure difference aeration 2nd filter stage B 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_114_avg,pressure,Pa,Pressure difference aeration 2nd filter stage B 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_114_max,pressure,Pa,Pressure difference aeration 2nd filter stage B 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_114_min,pressure,Pa,Pressure difference aeration 2nd filter stage B 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_114_std,pressure,Pa,Pressure difference aeration 2nd filter stage B 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_115_avg,pressure,Pa,Pressure difference spinner 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_115_max,pressure,Pa,Pressure difference spinner 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_115_min,pressure,Pa,Pressure difference spinner 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_115_std,pressure,Pa,Pressure difference spinner 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_116_avg,pressure,Pa,Pressure difference spinner 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_116_max,pressure,Pa,Pressure difference spinner 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_116_min,pressure,Pa,Pressure difference spinner 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_116_std,pressure,Pa,Pressure difference spinner 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_117_avg,pressure,bar,Gearbox oil pressure input 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_117_max,pressure,bar,Gearbox oil pressure input 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_117_min,pressure,bar,Gearbox oil pressure input 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_117_std,pressure,bar,Gearbox oil pressure input 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_118_avg,pressure,bar,Gearbox oil pressure input 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_118_max,pressure,bar,Gearbox oil pressure input 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_118_min,pressure,bar,Gearbox oil pressure input 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_118_std,pressure,bar,Gearbox oil pressure input 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_119_avg,reactive_power,kvar,ABB-LS Reactive Power,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_119_max,reactive_power,kvar,ABB-LS Reactive Power,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_119_min,reactive_power,kvar,ABB-LS Reactive Power,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_119_std,reactive_power,kvar,ABB-LS Reactive Power,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_120_avg,reactive_power,kvar,Reactive power converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_120_max,reactive_power,kvar,Reactive power converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_120_min,reactive_power,kvar,Reactive power converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_120_std,reactive_power,kvar,Reactive power converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_121_avg,reactive_power,kvar,Reactive power GS converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_121_max,reactive_power,kvar,Reactive power GS converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_121_min,reactive_power,kvar,Reactive power GS converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_121_std,reactive_power,kvar,Reactive power GS converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_122_avg,reactive_power,kvar,Reactive power HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_122_max,reactive_power,kvar,Reactive power HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_122_min,reactive_power,kvar,Reactive power HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,reactive_power_122_std,reactive_power,kvar,Reactive power HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_123_avg,angle,deg,Relative wind direction 1+2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_123_max,angle,deg,Relative wind direction 1+2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_123_min,angle,deg,Relative wind direction 1+2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_123_std,angle,deg,Relative wind direction 1+2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_124_avg,angle,deg,Relative wind direction Yaw,False,True,False,True,True,wind_direction_deg,n/a
Wind Farm C,sensor_124_max,angle,deg,Relative wind direction Yaw,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_124_min,angle,deg,Relative wind direction Yaw,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_124_std,angle,deg,Relative wind direction Yaw,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_125_avg,angle,deg,Relative wind direction 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_125_max,angle,deg,Relative wind direction 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_125_min,angle,deg,Relative wind direction 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_125_std,angle,deg,Relative wind direction 1,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_126_avg,angle,deg,Relative wind direction 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_126_max,angle,deg,Relative wind direction 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_126_min,angle,deg,Relative wind direction 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_126_std,angle,deg,Relative wind direction 2,False,True,False,True,False,,lost_to_higher_scoring_column_for_wind_direction_deg
Wind Farm C,sensor_127_avg,electrical,A,RMS current phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_127_max,electrical,A,RMS current phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_127_min,electrical,A,RMS current phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_127_std,electrical,A,RMS current phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_128_avg,electrical,A,RMS current phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_128_max,electrical,A,RMS current phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_128_min,electrical,A,RMS current phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_128_std,electrical,A,RMS current phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_129_avg,electrical,A,RMS current phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_129_max,electrical,A,RMS current phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_129_min,electrical,A,RMS current phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_129_std,electrical,A,RMS current phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_130_avg,electrical,A,Generator RMS current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_130_max,electrical,A,Generator RMS current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_130_min,electrical,A,Generator RMS current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_130_std,electrical,A,Generator RMS current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_131_avg,electrical,A,Generator RMS current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_131_max,electrical,A,Generator RMS current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_131_min,electrical,A,Generator RMS current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_131_std,electrical,A,Generator RMS current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_132_avg,electrical,A,Generator RMS current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_132_max,electrical,A,Generator RMS current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_132_min,electrical,A,Generator RMS current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_132_std,electrical,A,Generator RMS current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_133_avg,electrical,A,RMS line to line current axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_133_max,electrical,A,RMS line to line current axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_133_min,electrical,A,RMS line to line current axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_133_std,electrical,A,RMS line to line current axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_134_avg,electrical,A,RMS line to line current axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_134_max,electrical,A,RMS line to line current axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_134_min,electrical,A,RMS line to line current axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_134_std,electrical,A,RMS line to line current axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_135_avg,electrical,A,RMS line to line current axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_135_max,electrical,A,RMS line to line current axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_135_min,electrical,A,RMS line to line current axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_135_std,electrical,A,RMS line to line current axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_136_avg,electrical,V,Generator RMS voltage L1-L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_136_max,electrical,V,Generator RMS voltage L1-L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_136_min,electrical,V,Generator RMS voltage L1-L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_136_std,electrical,V,Generator RMS voltage L1-L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_137_avg,electrical,V,Generator RMS voltage L2-L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_137_max,electrical,V,Generator RMS voltage L2-L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_137_min,electrical,V,Generator RMS voltage L2-L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_137_std,electrical,V,Generator RMS voltage L2-L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_138_avg,electrical,V,Generator RMS voltage L3-L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_138_max,electrical,V,Generator RMS voltage L3-L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_138_min,electrical,V,Generator RMS voltage L3-L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_138_std,electrical,V,Generator RMS voltage L3-L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_139_avg,electrical,V,RMS voltage phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_139_max,electrical,V,RMS voltage phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_139_min,electrical,V,RMS voltage phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_139_std,electrical,V,RMS voltage phase 1 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_140_avg,electrical,V,RMS voltage phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_140_max,electrical,V,RMS voltage phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_140_min,electrical,V,RMS voltage phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_140_std,electrical,V,RMS voltage phase 2 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_141_avg,electrical,V,RMS voltage phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_141_max,electrical,V,RMS voltage phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_141_min,electrical,V,RMS voltage phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_141_std,electrical,V,RMS voltage phase 3 HV grid,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_142_avg,mechanical,Hz,Rotational speed aerator A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_142_max,mechanical,Hz,Rotational speed aerator A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_142_min,mechanical,Hz,Rotational speed aerator A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_142_std,mechanical,Hz,Rotational speed aerator A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_143_avg,mechanical,Hz,Rotational speed aerator B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_143_max,mechanical,Hz,Rotational speed aerator B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_143_min,mechanical,Hz,Rotational speed aerator B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_143_std,mechanical,Hz,Rotational speed aerator B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_144_avg,mechanical,1/min,Rotor speed 1,False,True,False,False,True,rotor_rpm,n/a
Wind Farm C,sensor_144_max,mechanical,1/min,Rotor speed 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_144_min,mechanical,1/min,Rotor speed 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_144_std,mechanical,1/min,Rotor speed 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_145_avg,mechanical,1/min,Rotor speed 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_145_max,mechanical,1/min,Rotor speed 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_145_min,mechanical,1/min,Rotor speed 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_145_std,mechanical,1/min,Rotor speed 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_146_avg,mechanical,1/min,Rotor speed gearbox main shaft 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_146_max,mechanical,1/min,Rotor speed gearbox main shaft 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_146_min,mechanical,1/min,Rotor speed gearbox main shaft 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_146_std,mechanical,1/min,Rotor speed gearbox main shaft 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_147_avg,mechanical,1/min,Rotor speed gearbox main shaft 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_147_max,mechanical,1/min,Rotor speed gearbox main shaft 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_147_min,mechanical,1/min,Rotor speed gearbox main shaft 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_147_std,mechanical,1/min,Rotor speed gearbox main shaft 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_148_avg,mechanical,1/min,RPM motor axis 1,False,True,False,False,False,,no_canonical_slot
